DATE,STATION,fire_risk_score
2022-01-01,USW00023155,0.33812773
2020-07-27,USW00023185,0.33785102
2021-09-28,USW00023185,0.3377293
2022-05-20,USW00023155,0.33761048
2022-11-05,USW00093193,0.3376036
2021-04-03,USW00023155,0.33732277
2021-10-10,USW00024257,0.33713982
2021-03-10,USW00093193,0.33700886
2020-08-09,USW00023155,0.3366167
2022-11-25,USW00023155,0.33661228
2020-03-24,USW00024257,0.33646765
2020-12-24,USW00023155,0.3361516
2020-11-21,USW00023155,0.3361416
2020-07-23,USW00024257,0.33611366
2020-01-17,USW00024257,0.3361031
2021-11-10,USW00023185,0.3361023
2020-03-22,USW00093193,0.33607224
2021-10-09,USW00023155,0.33602005
2023-08-17,USW00024257,0.33593008
2021-02-26,USW00023185,0.3358843
2020-11-25,USW00023155,0.33584228
2021-10-21,USW00023185,0.33576968
2020-04-07,USW00093193,0.33541313
2021-10-19,USW00023185,0.33462134
2022-08-20,USW00023157,0.33411416
2020-03-25,USW00023157,0.33397442
2021-04-30,USW00024257,0.33374372
2022-09-19,USW00023185,0.3337181
2021-03-01,USW00023157,0.3337027
2021-08-14,USW00023185,0.33361953
2022-06-18,USW00023155,0.3335105
2020-08-13,USW00023157,0.3334352
2022-08-22,USW00023185,0.33320442
2020-04-23,USW00093193,0.33318096
2022-09-16,USW00023185,0.3331785
2022-04-27,USW00023157,0.33316344
2021-05-21,USW00023185,0.3331561
2022-11-03,USW00093193,0.33302927
2020-02-22,USW00023185,0.33299893
2020-08-02,USW00024257,0.33292028
2020-12-09,USW00023155,0.33256194
2022-06-05,USW00023157,0.33251786
2021-02-03,USW00024257,0.33236414
2022-02-01,USW00024257,0.33220243
2022-02-21,USW00093193,0.33205625
2020-04-19,USW00024257,0.33199394
2022-05-21,USW00024257,0.331921
2020-05-15,USW00023185,0.3317913
2023-12-24,USW00023185,0.33126286
2021-01-31,USW00023157,0.3311121
2020-08-17,USW00023185,0.33095777
2021-11-01,USW00023185,0.3308962
2023-12-24,USW00024257,0.33083442
2020-07-24,USW00023157,0.33081856
2020-02-11,USW00023155,0.33071288
2020-03-30,USW00024257,0.33066225
2021-05-08,USW00023185,0.33058667
2022-08-13,USW00023155,0.33058217
2022-11-30,USW00024257,0.33043325
2022-10-14,USW00023155,0.32991606
2021-01-08,USW00093193,0.3298533
2020-07-17,USW00024257,0.32938737
2021-05-26,USW00093193,0.32926062
2022-08-16,USW00023185,0.3291059
2021-03-18,USW00093193,0.3289657
2023-02-13,USW00024257,0.32890067
2023-12-05,USW00023157,0.32881606
2020-10-26,USW00093193,0.32860518
2022-04-25,USW00024257,0.3282102
2021-02-16,USW00023185,0.3279816
2020-07-02,USW00093193,0.327827
2020-06-18,USW00023157,0.3275252
2020-02-15,USW00023185,0.32723063
2021-10-29,USW00023185,0.32722706
2020-08-01,USW00023155,0.32720667
2022-10-28,USW00023157,0.3271983
2020-02-11,USW00023157,0.32682326
2022-02-26,USW00093193,0.3266714
2021-04-17,USW00093193,0.32634783
2022-06-30,USW00024257,0.32633993
2023-02-13,USW00093193,0.32631528
2021-05-03,USW00023157,0.32603243
2020-05-11,USW00024257,0.32579273
2021-05-16,USW00024257,0.32536185
2021-06-23,USW00023155,0.32533768
2022-04-28,USW00024257,0.3249894
2020-03-27,USW00023155,0.32479364
2021-02-18,USW00023155,0.3247769
2022-04-29,USW00023157,0.3247174
2020-06-16,USW00023185,0.32460964
2022-05-18,USW00023185,0.32451808
2020-03-25,USW00024257,0.32438752
2021-09-15,USW00023155,0.32434052
2022-08-20,USW00023155,0.32387805
2020-09-18,USW00023157,0.3236404
2023-01-29,USW00093193,0.32344976
2020-07-30,USW00093193,0.32303402
2021-07-24,USW00023157,0.32299513
2020-09-25,USW00024257,0.32264695
2022-10-24,USW00023157,0.32246694
2020-06-18,USW00023155,0.32241493
2022-05-05,USW00024257,0.3223815
2022-08-10,USW00093193,0.32209802
2021-05-30,USW00023157,0.32202393
2021-07-14,USW00023185,0.32198766
2020-06-12,USW00024257,0.32189077
2021-09-25,USW00023185,0.3218631
2022-10-20,USW00023185,0.32157874
2022-11-21,USW00023155,0.3215757
2020-11-02,USW00023185,0.3215341
2020-02-04,USW00024257,0.32140836
2020-03-25,USW00023155,0.32136258
2021-04-27,USW00093193,0.32127047
2022-10-15,USW00023157,0.32098576
2022-09-13,USW00093193,0.32094368
2022-11-06,USW00093193,0.3209066
2021-09-30,USW00023185,0.32062915
2021-11-18,USW00023157,0.32056615
2020-04-08,USW00023185,0.32041204
2021-05-25,USW00023155,0.32024154
2020-04-28,USW00023155,0.3202182
2022-06-02,USW00023185,0.32016212
2021-07-20,USW00023157,0.32012662
2021-11-08,USW00093193,0.3200921
2023-01-13,USW00093193,0.32000348
2021-10-27,USW00023157,0.31951326
2022-11-13,USW00023155,0.31949785
2023-11-25,USW00093193,0.3194296
2020-04-17,USW00023185,0.3194169
2022-03-06,USW00023155,0.31935164
2021-09-17,USW00023185,0.31870076
2021-10-09,USW00024257,0.31838277
2020-01-15,USW00093193,0.31810877
2020-11-17,USW00093193,0.3180657
2021-06-16,USW00023155,0.3179628
2021-05-26,USW00023157,0.3179372
2021-05-21,USW00024257,0.31745577
2022-07-03,USW00093193,0.31728566
2020-03-26,USW00023157,0.31706253
2021-09-29,USW00023155,0.31704664
2022-02-22,USW00024257,0.31690452
2022-04-13,USW00093193,0.31656638
2022-05-05,USW00093193,0.3163918
2022-09-21,USW00093193,0.3163675
2021-04-07,USW00023185,0.3162511
2020-12-28,USW00024257,0.31582046
2023-10-28,USW00023157,0.31572476
2021-02-04,USW00023157,0.31549093
2020-06-13,USW00023155,0.315413
2022-09-26,USW00023185,0.31535733
2022-05-09,USW00023157,0.31487316
2020-12-17,USW00023157,0.31468633
2020-10-17,USW00023155,0.31464052
2020-12-12,USW00023157,0.314113
2021-09-01,USW00023185,0.31333062
2020-04-12,USW00093193,0.31319284
2020-03-28,USW00024257,0.31315437
2022-07-17,USW00023155,0.3130126
2021-03-04,USW00024257,0.31299868
2020-05-30,USW00093193,0.31278133
2022-06-04,USW00023185,0.31270424
2021-01-28,USW00093193,0.31252536
2022-01-15,USW00093193,0.31229895
2020-11-22,USW00023157,0.3121779
2021-12-08,USW00023185,0.3120144
2022-08-08,USW00093193,0.31167117
2021-05-12,USW00023155,0.3116395
2020-05-07,USW00023155,0.31163776
2020-04-06,USW00093193,0.311385
2021-01-19,USW00023185,0.31132373
2022-09-13,USW00023157,0.31122002
2021-05-08,USW00023155,0.3110934
2020-04-24,USW00023185,0.31108496
2021-07-30,USW00024257,0.31080118
2020-04-28,USW00024257,0.31065905
2022-04-29,USW00023155,0.3105964
2020-05-16,USW00023157,0.3105913
2020-10-15,USW00023157,0.31034198
2020-01-09,USW00023157,0.31033444
2020-09-01,USW00093193,0.31020963
2021-04-28,USW00023185,0.31006607
2022-04-26,USW00023155,0.30979034
2021-06-14,USW00024257,0.30950066
2020-01-24,USW00023185,0.30941877
2022-12-28,USW00023157,0.30917332
2020-11-13,USW00023157,0.308918
2021-06-15,USW00023155,0.30848816
2020-12-26,USW00023155,0.3081882
2021-09-02,USW00023155,0.30748817
2023-10-21,USW00023155,0.30741546
2020-03-25,USW00023185,0.30727634
2021-04-01,USW00024257,0.3071161
2020-04-20,USW00093193,0.30708793
2022-11-17,USW00023155,0.3067134
2021-06-12,USW00093193,0.30666095
2022-08-20,USW00023185,0.3064386
2021-05-26,USW00023185,0.30642268
2020-05-21,USW00024257,0.30631137
2020-09-26,USW00093193,0.3059562
2021-05-20,USW00024257,0.3056945
2021-04-29,USW00023185,0.30559573
2020-04-18,USW00023185,0.30559003
2020-11-12,USW00024257,0.30549586
2022-11-10,USW00024257,0.3049645
2022-10-28,USW00093193,0.30451113
2021-08-25,USW00023185,0.3044171
2022-05-17,USW00023155,0.30427796
2021-02-01,USW00023185,0.3042656
2020-11-14,USW00023185,0.30421022
2020-06-09,USW00093193,0.30403292
2021-11-21,USW00023157,0.30377668
2022-04-02,USW00023185,0.30373636
2022-09-23,USW00023157,0.30361035
2021-05-15,USW00093193,0.30311215
2021-05-21,USW00093193,0.30307236
2022-12-02,USW00093193,0.30289212
2022-08-02,USW00093193,0.30286542
2022-06-02,USW00024257,0.30220392
2022-01-07,USW00023155,0.302192
2020-10-18,USW00023155,0.301998
2021-09-17,USW00093193,0.30180606
2022-06-10,USW00024257,0.30178893
2022-10-26,USW00023155,0.30162662
2022-01-10,USW00023155,0.3015196
2021-06-06,USW00024257,0.30151233
2021-06-21,USW00023185,0.3013401
2020-03-12,USW00023157,0.3013265
2020-04-09,USW00024257,0.30130374
2021-08-05,USW00023155,0.3010394
2021-02-02,USW00023185,0.3008607
2021-09-03,USW00023185,0.30039266
2020-01-02,USW00023185,0.3002627
